"","DATE","TIME","CH4_dry","CO2_dry","CO","Fractional_hours","N_points","track_seg_point_id","ele","time","geometry"
"1039","2020-11-30","20:24:53.099",1.84631668103333,412.053459903333,0.0602945647026667,"8049.4025",3,628,2.54,2020-12-01 09:24:09,c(174.6773504186, -36.8717675842)
"1040","2020-11-30","20:24:57.938",1.8463924402,411.016510523333,0.0619956133393333,"8049.4039",3,629,1.58,2020-12-01 09:24:14,c(174.676234033, -36.8713826872)
"1041","2020-11-30","20:25:02.948",1.84659193476667,412.590678893333,0.0871738279373333,"8049.4053",3,630,1.1,2020-12-01 09:24:19,c(174.6752609778, -36.8709121272)
"1042","2020-11-30","20:25:10.283",1.8477521376,426.53380917,0.129050809965,"8049.4067",2,631,0.62,2020-12-01 09:24:24,c(174.6743358672, -36.8704788666)
"1043","2020-11-30","20:25:15.135",1.84737498725,428.760729995,0.09327029158,"8049.4081",2,632,3.02,2020-12-01 09:24:29,c(174.6735474654, -36.8701698259)
"1044","2020-11-30","20:25:19.974",1.84739204155,414.72846341,0.0788655036695,"8049.4094",2,633,6.39,2020-12-01 09:24:34,c(174.6728760749, -36.8701948039)
"1045","2020-11-30","20:25:24.808",1.84792920325,419.441320195,0.0919208465475,"8049.4108",2,634,8.79,2020-12-01 09:24:39,c(174.6723074466, -36.8705097958)
"1046","2020-11-30","20:25:29.575",1.84824519545,429.22412405,0.1000270844985,"8049.4122",2,635,8.31,2020-12-01 09:24:44,c(174.6718434244, -36.8709035777)
"1047","2020-11-30","20:25:34.417",1.84848862105,418.100895915,0.0897293913335,"8049.4136",2,636,8.31,2020-12-01 09:24:49,c(174.6714009438, -36.8712527677)
"1048","2020-11-30","20:25:44.075",1.84922743215,417.46471243,0.0855837176735,"8049.4164",2,638,7.83,2020-12-01 09:24:59,c(174.6705499291, -36.8719218113)
"1049","2020-11-30","20:25:48.867",1.8483452731,414.371682705,0.0885560191845,"8049.4178",2,639,7.83,2020-12-01 09:25:04,c(174.6701213624, -36.8722513039)
"1050","2020-11-30","20:25:53.822",1.8517804674,426.175305505,0.209205418465,"8049.4192",2,640,8.79,2020-12-01 09:25:09,c(174.6697448473, -36.8725399766)
"1051","2020-11-30","20:25:58.749",1.85065902335,422.122245115,0.176776346765,"8049.4206",2,641,10.23,2020-12-01 09:25:14,c(174.6695589367, -36.8726996519)
"1052","2020-11-30","20:26:04.559",1.85064306265,416.3366469,0.147035341455,"8049.4219",2,642,10.23,2020-12-01 09:25:19,c(174.6695057955, -36.8729100376)
"1053","2020-11-30","20:26:09.528",1.8515137606,417.845950765,0.142312372995,"8049.4233",2,643,8.79,2020-12-01 09:25:24,c(174.6695270855, -36.8732305616)
"1054","2020-11-30","20:26:14.388",1.8473250506,420.163025335,0.12724981628,"8049.4247",2,644,10.23,2020-12-01 09:25:29,c(174.669572264, -36.8736729585)
"1055","2020-11-30","20:26:19.223",1.8459681311,415.472615105,0.1032512203645,"8049.4261",2,645,10.23,2020-12-01 09:25:34,c(174.6696420852, -36.8742180336)
"1056","2020-11-30","20:26:24.091",1.84695109295,417.07344524,0.156529415635,"8049.4275",2,646,10.71,2020-12-01 09:25:39,c(174.6697061229, -36.8748035096)
"1057","2020-11-30","20:26:29.032",1.84643003755,416.44064635,0.080713301405,"8049.4289",2,647,10.71,2020-12-01 09:25:44,c(174.6697943844, -36.8754664343)
"1058","2020-11-30","20:26:33.799",1.84607685945,412.52430252,0.0944843797135,"8049.4303",2,648,10.71,2020-12-01 09:25:49,c(174.6698789578, -36.8761002738)
"1059","2020-11-30","20:26:38.589",1.8468807635,414.44820793,0.096663036028,"8049.4317",2,649,11.67,2020-12-01 09:25:54,c(174.6699542273, -36.8767378852)
"1060","2020-11-30","20:26:43.404",1.8473165401,415.171302035,0.0926409561345,"8049.4331",2,650,11.19,2020-12-01 09:25:59,c(174.6700223722, -36.8773555476)
"1061","2020-11-30","20:26:48.234",1.84897086795,432.07860371,0.26361280665,"8049.4344",2,651,10.71,2020-12-01 09:26:04,c(174.6702625975, -36.8778914865)
"1062","2020-11-30","20:26:53.029",1.8481158998,425.847691713333,0.21736061603,"8049.4358",3,652,9.75,2020-12-01 09:26:09,c(174.6707106102, -36.8783291895)
"1063","2020-11-30","20:26:57.872",1.85159812873333,437.167052613333,0.29680542208,"8049.4372",3,653,10.71,2020-12-01 09:26:14,c(174.6711443737, -36.8787764478)
"1064","2020-11-30","20:27:05.115",1.84874598885,435.142764035,0.241809081655,"8049.4386",2,654,10.71,2020-12-01 09:26:19,c(174.6715451963, -36.8791881669)
"1065","2020-11-30","20:27:14.743",1.84948192525,429.15251444,0.40014248091,"8049.4414",2,656,10.71,2020-12-01 09:26:29,c(174.6725050919, -36.8799295463)
"1066","2020-11-30","20:27:19.573",1.8468617162,422.87900407,0.15627711204,"8049.4428",2,657,10.71,2020-12-01 09:26:34,c(174.6732151229, -36.8800616451)
"1067","2020-11-30","20:27:24.431",1.84629286955,448.76122099,0.19560518588,"8049.4442",2,658,10.23,2020-12-01 09:26:39,c(174.6739083063, -36.8801952526)
"1068","2020-11-30","20:27:29.256",1.84564026695,432.767011125,0.16500317018,"8049.4456",2,659,10.71,2020-12-01 09:26:44,c(174.6745418105, -36.8804343045)
"1069","2020-11-30","20:27:34.081",1.84742943915,425.927538085,0.205998003445,"8049.4469",2,660,10.23,2020-12-01 09:26:49,c(174.6751178149, -36.8807153497)
"1070","2020-11-30","20:27:39.197",1.84528467405,416.5053267,0.1022722582535,"8049.4483",2,661,11.19,2020-12-01 09:26:54,c(174.6756872814, -36.8809967302)
"1071","2020-11-30","20:27:44.006",1.8448548226,422.870609105,0.084487937762,"8049.4497",2,662,10.71,2020-12-01 09:26:59,c(174.6762574185, -36.8812517915)
"1072","2020-11-30","20:27:48.786",1.8446857281,419.135129615,0.0859065925515,"8049.4511",2,663,11.19,2020-12-01 09:27:04,c(174.676818084, -36.8815195933)
"1073","2020-11-30","20:27:53.805",1.84476832805,417.535391185,0.10542873781,"8049.4525",2,664,12.15,2020-12-01 09:27:09,c(174.677410014, -36.8818025663)
"1074","2020-11-30","20:27:58.586",1.84518192875,422.638490495,0.090562982811,"8049.4539",2,665,12.63,2020-12-01 09:27:14,c(174.6779890358, -36.8820811808)
"1075","2020-11-30","20:28:03.372",1.84472825065,415.49454473,0.1059843482725,"8049.4553",2,666,11.67,2020-12-01 09:27:19,c(174.6785725839, -36.8823632319)
"1076","2020-11-30","20:28:08.302",1.8458966066,416.795967193333,0.131088700146333,"8049.4567",3,667,11.67,2020-12-01 09:27:24,c(174.6791625023, -36.8826446123)
"1077","2020-11-30","20:28:13.145",1.84497201106667,414.463583843333,0.069352229344,"8049.4581",3,668,11.67,2020-12-01 09:27:29,c(174.6797467209, -36.8829263281)
"1078","2020-11-30","20:28:17.907",1.84499549376667,417.77637774,0.0795878490363333,"8049.4594",3,669,11.19,2020-12-01 09:27:34,c(174.6803589351, -36.8832078762)
"1079","2020-11-30","20:28:22.720",1.84525797563333,416.66398338,0.071323143983,"8049.4608",3,670,12.63,2020-12-01 09:27:39,c(174.6809900925, -36.8834943697)
"1080","2020-11-30","20:28:29.986",1.8456781632,421.93559895,0.107262304465,"8049.4622",2,671,12.63,2020-12-01 09:27:44,c(174.6816392709, -36.8837805279)
"1081","2020-11-30","20:28:34.819",1.84512664135,414.50484421,0.0642545863335,"8049.4636",2,672,12.63,2020-12-01 09:27:49,c(174.6822739486, -36.8840770796)
"1082","2020-11-30","20:28:44.765",1.84995126525,421.911582445,1.10551690954,"8049.4664",2,674,13.12,2020-12-01 09:27:59,c(174.683257984, -36.8848164473)
"1083","2020-11-30","20:28:49.595",1.8451803265,423.82828681,0.136657254805,"8049.4678",2,675,11.67,2020-12-01 09:28:04,c(174.6835701261, -36.8853313476)
"1084","2020-11-30","20:28:54.414",1.8455208598,416.67297018,0.202924850965,"8049.4692",2,676,12.63,2020-12-01 09:28:09,c(174.6838810947, -36.8858168274)
"1085","2020-11-30","20:28:59.210",1.8475109427,425.857054765,0.24024858826,"8049.4706",2,677,13.6,2020-12-01 09:28:14,c(174.6842033789, -36.8863155507)
"1086","2020-11-30","20:29:03.993",1.84707108165,445.31150267,0.24979769786,"8049.4719",2,678,12.63,2020-12-01 09:28:19,c(174.6844745334, -36.8867467158)
"1087","2020-11-30","20:29:08.812",1.84549469845,433.70760976,0.086676022159,"8049.4733",2,679,13.12,2020-12-01 09:28:24,c(174.6846833266, -36.8870824948)
"1088","2020-11-30","20:29:13.637",1.84555899515,420.028014635,0.082510851483,"8049.4747",2,680,13.6,2020-12-01 09:28:29,c(174.6848900244, -36.8874125741)
"1089","2020-11-30","20:29:18.450",1.84558779195,418.676513325,0.080106015661,"8049.4761",2,681,13.12,2020-12-01 09:28:34,c(174.6851649508, -36.8878327589)
"1090","2020-11-30","20:29:23.204",1.8455856716,414.019620733333,0.0667796204336667,"8049.4775",3,682,13.12,2020-12-01 09:28:39,c(174.6854572278, -36.8882872257)
"1091","2020-11-30","20:29:28.015",1.84609968973333,416.23413027,0.0811613864086667,"8049.4789",3,683,14.56,2020-12-01 09:28:44,c(174.6856964473, -36.8886610586)
"1092","2020-11-30","20:29:32.832",1.84606518126667,417.722341063333,0.0815120900633333,"8049.4803",3,684,14.08,2020-12-01 09:28:49,c(174.6859925799, -36.8890825845)
"1093","2020-11-30","20:29:40.020",1.8459283199,416.465676925,0.082255354525,"8049.4817",2,685,14.08,2020-12-01 09:28:54,c(174.6864013653, -36.8895037752)
"1094","2020-11-30","20:29:44.848",1.8500603373,422.10485197,0.0970342225615,"8049.4831",2,686,13.12,2020-12-01 09:28:59,c(174.6868833248, -36.8899093755)
"1095","2020-11-30","20:29:49.747",1.8472320188,418.76662831,0.087165007587,"8049.4844",2,687,13.6,2020-12-01 09:29:04,c(174.6873517055, -36.8903360143)
"1096","2020-11-30","20:29:54.579",1.8485250679,422.63075808,0.089069638906,"8049.4858",2,688,13.6,2020-12-01 09:29:09,c(174.6878292225, -36.8907747231)
"1097","2020-11-30","20:29:59.441",1.8477960356,424.01765167,0.114605284344,"8049.4872",2,689,14.08,2020-12-01 09:29:14,c(174.6883437876, -36.8912289385)
"1098","2020-11-30","20:30:04.288",1.8485002452,421.780476105,0.10696825768,"8049.4886",2,690,13.6,2020-12-01 09:29:19,c(174.6888286807, -36.8916673958)
"1099","2020-11-30","20:30:14.565",1.8476274215,413.529465455,0.0743311238405,"8049.4914",2,692,13.6,2020-12-01 09:29:29,c(174.6898167394, -36.8925517704)
"1100","2020-11-30","20:30:19.342",1.8484859921,413.808041365,0.0725281385705,"8049.4928",2,693,13.6,2020-12-01 09:29:34,c(174.6903186478, -36.89299291)
"1101","2020-11-30","20:30:24.523",1.84931987595,420.11020902,0.194658511241,"8049.4942",2,694,13.6,2020-12-01 09:29:39,c(174.6909724362, -36.8931802455)
"1102","2020-11-30","20:30:29.301",1.85031292115,426.86642718,0.148726697255,"8049.4956",2,695,13.6,2020-12-01 09:29:44,c(174.6916968003, -36.8933257554)
"1103","2020-11-30","20:30:34.334",1.84961543675,476.899127205,0.23345304562,"8049.4969",2,696,12.63,2020-12-01 09:29:49,c(174.6923081763, -36.8934749532)
"1104","2020-11-30","20:30:39.201",1.8506144011,446.55324386,0.18898296173,"8049.4983",2,697,11.67,2020-12-01 09:29:54,c(174.6926374175, -36.8936351314)
"1105","2020-11-30","20:30:44.505",1.84890020585,513.50349497,0.150752696135,"8049.4997",2,698,11.67,2020-12-01 09:29:59,c(174.6926755551, -36.8936929666)
"1106","2020-11-30","20:30:49.410",1.8487765302,460.44961142,0.09325676828,"8049.5011",2,699,12.15,2020-12-01 09:30:04,c(174.6926115174, -36.8936253246)
"1107","2020-11-30","20:30:54.255",1.84784977855,455.835911915,0.107477749055,"8049.5025",2,700,12.15,2020-12-01 09:30:09,c(174.6925782412, -36.8935998436)
"1108","2020-11-30","20:30:59.855",1.8469483928,472.191355515,0.095029760518,"8049.5039",2,701,11.67,2020-12-01 09:30:14,c(174.6925653331, -36.8935877737)
"1109","2020-11-30","20:31:04.729",1.84655693395,476.07201727,0.083334531172,"8049.5053",2,702,11.19,2020-12-01 09:30:19,c(174.6925536823, -36.8935740273)
"1110","2020-11-30","20:31:09.492",1.84667688585,463.760533855,0.0677577180195,"8049.5067",2,703,11.19,2020-12-01 09:30:24,c(174.6925430372, -36.8935688306)
"1111","2020-11-30","20:31:14.355",1.8470789457,481.654036345,0.088044353813,"8049.5081",2,704,11.19,2020-12-01 09:30:29,c(174.6925387625, -36.8935616221)
"1112","2020-11-30","20:31:19.190",1.84818901765,501.27137613,0.121043364265,"8049.5094",2,705,11.67,2020-12-01 09:30:34,c(174.692527866, -36.8935595267)
"1113","2020-11-30","20:31:23.993",1.8504840197,442.76570545,0.13652308806,"8049.5108",2,706,12.15,2020-12-01 09:30:39,c(174.6925202385, -36.8935554195)
"1114","2020-11-30","20:31:28.805",1.85136452585,498.59365576,0.172481270865,"8049.5122",2,707,11.67,2020-12-01 09:30:44,c(174.692517221, -36.8935526535)
"1115","2020-11-30","20:31:33.709",1.8491112527,647.7504426,0.147957970485,"8049.5136",2,708,12.15,2020-12-01 09:30:49,c(174.692511186, -36.893549636)
"1116","2020-11-30","20:31:43.426",1.84980565475,510.835587685,0.201393063155,"8049.5164",2,710,12.15,2020-12-01 09:30:59,c(174.6925085038, -36.8935457803)
"1117","2020-11-30","20:31:48.331",1.85003587033333,443.882671586667,0.139750404882,"8049.5178",3,711,12.15,2020-12-01 09:31:04,c(174.6925064921, -36.8935428467)
"1118","2020-11-30","20:31:53.161",1.85018202186667,422.3490376,0.110147642150667,"8049.5192",3,712,12.15,2020-12-01 09:31:09,c(174.6925147902, -36.8935386557)
"1119","2020-11-30","20:31:58.006",1.84935835495,426.8090838,0.1201710207915,"8049.5206",2,713,12.15,2020-12-01 09:31:14,c(174.6926043928, -36.8936550803)
"1120","2020-11-30","20:32:03.174",1.849744252,422.37290597,0.102716217956,"8049.5219",2,714,13.6,2020-12-01 09:31:19,c(174.692312032, -36.8938139174)
"1121","2020-11-30","20:32:08.023",1.85258665296667,423.718983626667,0.0845554571063333,"8049.5233",3,715,13.6,2020-12-01 09:31:24,c(174.69175715, -36.8940284941)
"1122","2020-11-30","20:32:12.854",1.85106757166667,421.295428923333,0.0641092133716667,"8049.5247",3,716,13.12,2020-12-01 09:31:29,c(174.6910870168, -36.8943464197)
"1123","2020-11-30","20:32:20.088",1.84830797035,418.70396289,0.0522777929125,"8049.5261",2,717,13.6,2020-12-01 09:31:34,c(174.6904068254, -36.8946806062)
"1124","2020-11-30","20:32:24.957",1.8496560022,418.442737935,0.1029825527315,"8049.5275",2,718,14.56,2020-12-01 09:31:39,c(174.689719677, -36.8950232584)
"1125","2020-11-30","20:32:28.013",1.85124427203333,417.97423303,0.0787813754476667,"8049.5289",3,719,12.15,2020-12-01 09:31:44,c(174.6890585124, -36.8953790702)
"1126","2020-11-30","20:32:32.839",1.85306299103333,417.100077193333,0.0628019725316667,"8049.5303",3,720,12.15,2020-12-01 09:31:49,c(174.6884119324, -36.8957114127)
"1127","2020-11-30","20:32:40.049",1.85891042445,415.45379697,0.0608585751995,"8049.5317",2,721,12.15,2020-12-01 09:31:54,c(174.6877594013, -36.8960272428)
"1128","2020-11-30","20:32:44.811",1.85662655215,416.829700105,0.073971695115,"8049.5331",2,722,11.19,2020-12-01 09:31:59,c(174.6870664693, -36.8963583279)
"1129","2020-11-30","20:32:49.627",1.8507197532,417.964366645,0.096956028589,"8049.5344",2,723,9.27,2020-12-01 09:32:04,c(174.6863537561, -36.8967046682)
"1130","2020-11-30","20:32:54.424",1.84795388645,424.311296,0.103726290393,"8049.5358",2,724,9.27,2020-12-01 09:32:09,c(174.6856551245, -36.8970224261)
"1131","2020-11-30","20:32:59.359",1.84630493475,418.858254415,0.0688924447935,"8049.5372",2,725,8.31,2020-12-01 09:32:14,c(174.6849604324, -36.8973509129)
"1132","2020-11-30","20:33:04.184",1.84596903625,418.01245802,0.074295394651,"8049.5386",2,726,9.27,2020-12-01 09:32:19,c(174.6843168698, -36.8977184594)
"1133","2020-11-30","20:33:13.907",1.8462128901,419.401208245,0.1081204905955,"8049.5414",2,728,7.35,2020-12-01 09:32:29,c(174.6831034217, -36.8985014968)
"1134","2020-11-30","20:33:18.733",1.8467355848,429.97047081,0.1367369785,"8049.5428",2,729,6.39,2020-12-01 09:32:34,c(174.6827755217, -36.899096109)
"1135","2020-11-30","20:33:23.556",1.8479975126,431.94360704,0.263637713275,"8049.5442",2,730,4.46,2020-12-01 09:32:39,c(174.6827427484, -36.8997647334)
"1136","2020-11-30","20:33:29.072",1.84696956225,433.586085155,0.17560194106,"8049.5456",2,731,3.5,2020-12-01 09:32:44,c(174.6828456782, -36.9004671369)
"1137","2020-11-30","20:33:33.990",1.8468043332,424.64976204,0.113513696442,"8049.5469",2,732,3.02,2020-12-01 09:32:49,c(174.6829002444, -36.9011280499)
"1138","2020-11-30","20:33:38.779",1.8464382109,415.44366221,0.075250137462,"8049.5483",2,733,3.02,2020-12-01 09:32:54,c(174.6827366296, -36.9017577823)
"1139","2020-11-30","20:33:43.611",1.84557868335,415.484579785,0.110215271879,"8049.5497",2,734,3.02,2020-12-01 09:32:59,c(174.6824231464, -36.9022908714)
"1140","2020-11-30","20:33:48.380",1.84752505765,432.59594641,0.32727395992,"8049.5511",2,735,6.39,2020-12-01 09:33:04,c(174.681926854, -36.9027737528)
"1141","2020-11-30","20:33:53.250",1.84607529605,428.709040465,0.12480604849,"8049.5525",2,736,6.87,2020-12-01 09:33:09,c(174.6813394502, -36.9032466598)
"1142","2020-11-30","20:33:58.207",1.8463195751,432.67340369,0.16965270489,"8049.5539",3,737,6.39,2020-12-01 09:33:14,c(174.6807465144, -36.9037304632)
"1143","2020-11-30","20:34:02.951",1.84693883906667,438.12719513,0.18895234512,"8049.5553",3,738,4.46,2020-12-01 09:33:19,c(174.6802292671, -36.9041993469)
"1144","2020-11-30","20:34:10.124",1.846296782,431.83963782,0.13302416477,"8049.5567",2,739,3.02,2020-12-01 09:33:24,c(174.6798586193, -36.9046662189)
"1145","2020-11-30","20:34:14.946",1.84700306715,436.12550414,0.15754110184,"8049.5581",2,740,3.98,2020-12-01 09:33:29,c(174.6795748919, -36.9051110465)
"1146","2020-11-30","20:34:19.736",1.84650553025,418.46421807,0.127348520205,"8049.5594",2,741,5.91,2020-12-01 09:33:34,c(174.679325195, -36.9055412896)
"1147","2020-11-30","20:34:24.615",1.8471154636,458.03753683,0.202005344325,"8049.5608",2,742,6.87,2020-12-01 09:33:39,c(174.6791062597, -36.9059442077)
"1148","2020-11-30","20:34:29.664",1.8487275915,454.077346205,0.381485842665,"8049.5622",2,743,9.27,2020-12-01 09:33:44,c(174.6789010707, -36.9063281827)
"1149","2020-11-30","20:34:34.456",1.8466184093,451.957123375,0.15854148109,"8049.5636",2,744,11.19,2020-12-01 09:33:49,c(174.678692529, -36.9067194499)
"1150","2020-11-30","20:34:44.117",1.84596654045,431.68708473,0.23192987138,"8049.5664",2,746,14.56,2020-12-01 09:33:59,c(174.6782751102, -36.9075223524)
"1151","2020-11-30","20:34:48.980",1.84958522235,438.32223673,0.33945272778,"8049.5678",2,747,16,2020-12-01 09:34:04,c(174.6780871879, -36.9079027232)
"1152","2020-11-30","20:34:53.789",1.84816814885,424.27431559,0.28076940096,"8049.5692",2,748,16.96,2020-12-01 09:34:09,c(174.677869007, -36.9082575291)
"1153","2020-11-30","20:34:58.624",1.84745161315,438.021378235,0.186193351965,"8049.5706",2,749,16.96,2020-12-01 09:34:14,c(174.6776330564, -36.9086617045)
"1154","2020-11-30","20:35:03.391",1.846311042,429.19161945,0.19805235505,"8049.5719",2,750,16.48,2020-12-01 09:34:19,c(174.6773783304, -36.9090438355)
"1155","2020-11-30","20:35:08.165",1.84702323066667,421.66460463,0.0923142635646667,"8049.5733",3,751,18.88,2020-12-01 09:34:24,c(174.6768361051, -36.9091321807)
"1156","2020-11-30","20:35:12.971",1.84857109696667,418.04568019,0.0777505061293333,"8049.5747",3,752,19.84,2020-12-01 09:34:29,c(174.6762059536, -36.9090978149)
"1157","2020-11-30","20:35:17.763",1.8457180053,420.08501325,0.141085885076,"8049.5761",3,753,21.29,2020-12-01 09:34:34,c(174.6756029595, -36.9091060292)
"1158","2020-11-30","20:35:24.986",1.84689051565,415.818145755,0.176283832105,"8049.5775",2,754,23.69,2020-12-01 09:34:39,c(174.674987644, -36.9091333542)
"1159","2020-11-30","20:35:29.835",1.84558823405,415.872653065,0.08800021816,"8049.5789",2,755,25.61,2020-12-01 09:34:44,c(174.6743673831, -36.909154309)
"1160","2020-11-30","20:35:34.614",1.8465847147,425.50882941,0.13652758529,"8049.5803",2,756,26.09,2020-12-01 09:34:49,c(174.6737391595, -36.9091823045)
"1161","2020-11-30","20:35:39.480",1.8453265697,416.58572618,0.075348556114,"8049.5817",2,757,27.05,2020-12-01 09:34:54,c(174.6730955131, -36.9092123117)
"1162","2020-11-30","20:35:44.296",1.8454647204,421.74571678,0.084302131816,"8049.5831",1,758,27.53,2020-12-01 09:34:59,c(174.6724530403, -36.9092533831)
"1163","2020-11-30","20:35:48.003",1.84401411896667,429.527781073333,0.118724613617667,"8049.5844",3,759,27.53,2020-12-01 09:35:04,c(174.6717977431, -36.9093026686)
"1164","2020-11-30","20:35:52.801",1.84447263023333,429.471256876667,0.0908298287183333,"8049.5858",3,760,29.46,2020-12-01 09:35:09,c(174.6711517498, -36.9093535468)
"1165","2020-11-30","20:35:57.977",1.8442891488,419.244555403333,0.088618683273,"8049.5872",3,761,30.9,2020-12-01 09:35:14,c(174.6704845503, -36.9093978871)
